date,value
20041015,0.46
20041016,1.52
20041017,1.51
20041018,5.11
20041019,9.23
20041020,12.98
20041021,0.47
20041022,8.94
20041023,0.26
20041024,0.03
20041025,0.63
20041026,0.09
20041027,0.0
20041028,0.0
20041029,0.0
20041030,0.01
20041031,0.0
20041101,0.05
20041102,1.22
20041103,0.07
20041104,0.02
20041105,0.44
20041106,0.7
20041107,2.18
20041108,0.33
20041109,1.18
20041110,1.26
20041111,7.48
20041112,5.43
20041113,5.79
20041114,4.13
20041115,1.2
20041116,3.45
20041117,8.01
20041118,7.26
20041119,6.26
20041120,9.48
20041121,7.43
20041122,0.0
20041123,0.0
20041124,0.01
20041125,3.16
20041126,4.75
20041127,4.83
20041128,1.5
20041129,0.32
20041130,1.97
20041201,4.29
20041202,1.19
20041203,1.47
20041204,1.7
20041205,0.41
20041206,0.03
20041207,0.04
20041208,0.12
20041209,0.03
20041210,0.08
20041211,0.13
20041212,0.32
20041213,0.64
20041214,0.0
20041215,0.0
20041216,0.35
20041217,0.28
20041218,0.03
20041219,0.07
20041220,0.07
20041221,0.0
20041222,0.0
20041223,0.0
20041224,0.0
20041225,0.0
20041226,0.0
20041227,1.58
20041228,0.34
20041229,0.01
20041230,1.34
20041231,5.6
20050101,4.66
20050102,2.35
20050103,1.14
20050104,0.37
20050105,11.08
20050106,6.09
20050107,2.08
20050108,0.05
20050109,2.68
20050110,1.03
20050111,5.42
20050112,6.5
20050113,7.22
20050114,1.67
20050115,2.83
20050116,3.41
20050117,7.6
20050118,1.19
20050119,6.01
20050120,3.0
20050121,0.32
20050122,0.0
20050123,0.0
20050124,0.0
20050125,0.7
20050126,0.16
20050127,0.09
20050128,0.48
20050129,0.41
20050130,0.47
20050131,9.98
20050201,3.06
20050202,6.58
20050203,0.69
20050204,0.09
20050205,0.0
20050206,1.0
20050207,8.21
20050208,2.41
20050209,14.32
20050210,2.57
20050211,1.06
20050212,2.02
20050213,1.08
20050214,1.6
20050215,2.47
20050216,2.84
20050217,14.03
20050218,22.28
20050219,1.75
20050220,0.05
20050221,0.66
20050222,0.41
20050223,0.62
20050224,0.7
20050225,0.83
20050226,0.63
20050227,1.76
20050228,0.93
20050301,3.49
20050302,0.04
20050303,0.71
20050304,0.66
20050305,1.19
20050306,3.94
20050307,0.0
20050308,0.0
20050309,0.08
20050310,0.24
20050311,0.14
20050312,0.8
20050313,5.05
20050314,1.64
20050315,4.69
20050316,4.35
20050317,13.34
20050318,8.54
20050319,0.87
20050320,3.47
20050321,4.01
20050322,0.5
20050323,1.83
20050324,10.53
20050325,12.92
20050326,1.01
20050327,0.09
20050328,0.01
20050329,0.4
20050330,0.91
20050331,0.16
20050401,5.09
20050402,13.22
20050403,9.92
20050404,3.74
20050405,25.76
20050406,2.63
20050407,0.25
20050408,0.37
20050409,0.0
20050410,0.06
20050411,0.1
20050412,0.0
20050413,0.0
20050414,0.0
20050415,0.34
20050416,0.03
20050417,0.0
20050418,0.01
20050419,0.03
20050420,0.0
20050421,0.06
20050422,0.45
20050423,0.41
20050424,0.0
20050425,0.0
20050426,0.0
20050427,0.04
20050428,12.37
20050429,0.32
20050430,0.0
20050501,0.0
20050502,0.0
20050503,0.58
20050504,0.0
20050505,0.47
20050506,0.0
20050507,0.0
20050508,0.0
20050509,0.0
20050510,0.0
20050511,0.0
20050512,0.0
20050513,0.12
20050514,0.62
20050515,0.0
20050516,0.24
20050517,0.47
20050518,0.01
20050519,0.0
20050520,0.0
20050521,0.0
20050522,0.0
20050523,0.0
20050524,0.0
20050525,0.0
20050526,0.0
20050527,0.0
20050528,0.0
20050529,0.0
20050530,0.0
20050531,0.0
20050601,0.0
20050602,0.0
20050603,0.0
20050604,0.0
20050605,0.0
20050606,0.0
20050607,0.0
20050608,0.0
20050609,0.0
20050610,0.0
20050611,0.0
20050612,0.0
20050613,0.0
20050614,0.0
20050615,0.0
20050616,0.0
20050617,0.0
20050618,0.0
20050619,0.0
20050620,0.0
20050621,0.0
20050622,0.0
20050623,0.0
20050624,0.0
20050625,0.0
20050626,0.0
20050627,0.0
20050628,0.0
20050629,0.0
20050630,0.0
20050701,0.0
20050702,0.0
20050703,0.0
20050704,0.0
20050705,0.0
20050706,0.0
20050707,0.0
20050708,0.0
20050709,0.0
20050710,0.0
20050711,0.0
20050712,0.0
20050713,0.0
20050714,0.0
20050715,0.0
20050716,0.0
20050717,0.0
20050718,0.0
20050719,0.0
20050720,0.0
20050721,0.0
20050722,0.0
20050723,0.0
20050724,0.0
20050725,0.0
20050726,0.0
20050727,0.0
20050728,0.0
20050729,0.0
20050730,0.0
20050731,0.0
20050801,0.0
20050802,0.0
20050803,0.0
20050804,0.0
20050805,0.0
20050806,0.0
20050807,0.0
20050808,0.0
20050809,0.0
20050810,0.0
20050811,0.0
20050812,0.0
20050813,0.0
20050814,0.0
20050815,0.0
20050816,0.0
20050817,0.0
20050818,0.0
20050819,0.0
20050820,0.0
20050821,0.0
20050822,0.0
20050823,0.0
20050824,0.0
20050825,0.0
20050826,0.0
20050827,0.0
20050828,0.01
20050829,0.0
20050830,0.0
20050831,0.0
20050901,0.0
20050902,0.0
20050903,0.0
20050904,0.0
20050905,0.0
20050906,0.0
20050907,0.0
20050908,0.0
20050909,0.0
20050910,0.0
20050911,0.0
20050912,0.0
20050913,0.0
20050914,0.0
20050915,0.0
20050916,0.0
20050917,0.0
20050918,0.0
20050919,0.0
20050920,0.0
20050921,0.0
20050922,0.0
20050923,0.0
20050924,0.0
20050925,0.0
20050926,0.0
20050927,0.0
20050928,0.0
20050929,0.0
20050930,0.0
20051001,0.0
20051002,0.0
20051003,0.0
20051004,0.0
20051005,0.0
20051006,0.0
20051007,0.0
20051008,0.0
20051009,0.01
20051010,0.01
20051011,0.0
20051012,0.0
20051013,1.39
20051014,2.21
20051015,3.32
20051016,2.63
20051017,1.05
20051018,0.0
20051019,0.0
20051020,0.0
20051021,0.0
20051022,0.0
20051023,0.21
20051024,0.07
20051025,0.0
20051026,0.02
20051027,0.19
20051028,4.48
20051029,4.6
20051030,1.04
20051031,2.87
20051101,0.02
20051102,0.0
20051103,0.0
20051104,0.0
20051105,0.0
20051106,0.0
20051107,0.0
20051108,0.0
20051109,0.24
20051110,0.13
20051111,0.31
20051112,0.0
20051113,0.0
20051114,0.0
20051115,0.0
20051116,0.0
20051117,0.0
20051118,0.98
20051119,1.46
20051120,0.79
20051121,11.23
20051122,6.77
20051123,6.1
20051124,3.26
20051125,1.34
20051126,2.05
20051127,10.91
20051128,1.76
20051129,2.72
20051130,3.16
20051201,5.39
20051202,0.28
20051203,2.98
20051204,2.57
20051205,0.08
20051206,0.21
20051207,0.0
20051208,1.62
20051209,1.11
20051210,0.06
20051211,0.04
20051212,0.01
20051213,0.2
20051214,0.11
20051215,0.3
20051216,0.0
20051217,0.0
20051218,0.51
20051219,0.09
20051220,0.0
20051221,0.0
20051222,0.0
20051223,0.34
20051224,0.13
20051225,0.25
20051226,0.22
20051227,0.56
20051228,0.56
20051229,0.95
20051230,0.22
20051231,0.59
20060101,4.41
20060102,13.25
20060103,11.62
20060104,27.48
20060105,34.11
20060106,14.62
20060107,11.28
20060108,0.3
20060109,7.07
20060110,6.15
20060111,10.91
20060112,8.74
20060113,10.48
20060114,8.41
20060115,4.44
20060116,5.51
20060117,5.48
20060118,4.77
20060119,3.91
20060120,0.99
20060121,7.97
20060122,13.94
20060123,3.61
20060124,1.0
20060125,4.67
20060126,18.09
20060127,37.82
20060128,10.36
20060129,1.95
20060130,4.35
20060131,7.25
20060201,4.23
20060202,6.06
20060203,8.55
20060204,12.67
20060205,15.7
20060206,4.65
20060207,2.91
20060208,1.07
20060209,5.15
20060210,2.44
20060211,1.49
20060212,2.9
20060213,2.39
20060214,1.07
20060215,0.83
20060216,1.75
20060217,1.05
20060218,1.47
20060219,5.65
20060220,7.6
20060221,6.5
20060222,1.99
20060223,11.9
20060224,34.05
20060225,13.62
20060226,5.93
20060227,9.62
20060228,4.16
20060301,1.58
20060302,0.33
20060303,0.5
20060304,0.06
20060305,0.05
20060306,0.13
20060307,0.43
20060308,1.14
20060309,0.37
20060310,0.86
20060311,2.59
20060312,3.88
20060313,1.12
20060314,3.53
20060315,1.09
20060316,0.91
20060317,13.0
20060318,8.21
20060319,1.81
20060320,7.65
20060321,26.99
20060322,1.42
20060323,1.46
20060324,1.69
20060325,2.85
20060326,2.11
20060327,0.22
20060328,0.36
20060329,0.12
20060330,0.55
20060331,0.02
20060401,0.06
20060402,0.0
20060403,0.0
20060404,0.0
20060405,0.0
20060406,1.42
20060407,0.35
20060408,0.04
20060409,0.0
20060410,3.71
20060411,0.73
20060412,0.07
20060413,1.89
20060414,1.61
20060415,0.24
20060416,8.64
20060417,1.96
20060418,5.41
20060419,4.38
20060420,7.23
20060421,1.67
20060422,0.01
20060423,0.0
20060424,0.28
20060425,0.54
20060426,5.23
20060427,0.0
20060428,0.01
20060429,3.61
20060430,11.8
20060501,0.12
20060502,0.05
20060503,0.0
20060504,0.0
20060505,0.0
20060506,0.0
20060507,0.0
20060508,0.0
20060509,0.0
20060510,0.0
20060511,0.0
20060512,0.0
20060513,0.68
20060514,1.12
20060515,0.12
20060516,0.01
20060517,0.0
20060518,0.0
20060519,0.04
20060520,0.08
20060521,0.0
20060522,0.0
20060523,0.0
20060524,0.0
20060525,0.0
20060526,0.0
20060527,0.0
20060528,0.0
20060529,0.0
20060530,0.0
20060531,0.0
20060601,0.0
20060602,0.0
20060603,0.0
20060604,0.0
20060605,0.0
20060606,0.0
20060607,0.0
20060608,0.0
20060609,0.0
20060610,0.0
20060611,0.0
20060612,0.0
20060613,0.0
20060614,0.0
20060615,0.01
20060616,0.0
20060617,0.0
20060618,0.0
20060619,0.0
20060620,0.0
20060621,0.0
20060622,0.0
20060623,0.0
20060624,0.0
20060625,0.0
20060626,0.0
20060627,0.0
20060628,0.0
20060629,0.0
20060630,0.0
20060701,0.0
20060702,0.0
20060703,0.0
20060704,0.0
20060705,0.0
20060706,0.0
20060707,0.0
20060708,0.0
20060709,0.0
20060710,0.0
20060711,0.0
20060712,0.0
20060713,0.0
20060714,0.0
20060715,0.0
20060716,0.0
20060717,0.0
20060718,0.0
20060719,0.0
20060720,0.0
20060721,0.0
20060722,0.0
20060723,0.0
20060724,0.0
20060725,0.0
20060726,0.0
20060727,0.0
20060728,0.0
20060729,0.0
20060730,0.0
20060731,0.0
20060801,0.03
20060802,0.0
20060803,0.0
20060804,0.0
20060805,0.0
20060806,0.0
20060807,0.0
20060808,0.0
20060809,0.0
20060810,0.0
20060811,0.0
20060812,0.0
20060813,0.0
20060814,0.0
20060815,2.49
20060816,0.0
20060817,0.0
20060818,0.0
20060819,0.0
20060820,0.0
20060821,0.0
20060822,0.0
20060823,0.0
20060824,0.0
20060825,0.0
20060826,0.0
20060827,0.0
20060828,0.0
20060829,0.0
20060830,0.0
20060831,0.0
20060901,0.0
20060902,0.08
20060903,0.0
20060904,0.0
20060905,0.0
20060906,0.0
20060907,0.25
20060908,0.0
20060909,0.0
20060910,0.0
20060911,0.0
20060912,0.0
20060913,0.0
20060914,0.0
20060915,0.0
20060916,0.0
20060917,0.0
20060918,0.0
20060919,0.0
20060920,0.0
20060921,0.0
20060922,0.0
20060923,0.0
20060924,0.0
20060925,0.0
20060926,0.0
20060927,0.0
20060928,0.04
20060929,0.09
20060930,0.05
20061001,0.02
20061002,0.0
20061003,0.0
20061004,0.0
20061005,0.0
20061006,1.19
20061007,1.32
20061008,1.62
20061009,2.62
20061010,3.42
20061011,2.0
20061012,1.0
20061013,8.43
20061014,1.57
20061015,3.93
20061016,8.71
20061017,6.36
20061018,0.48
20061019,0.26
20061020,1.36
20061021,0.39
20061022,0.07
20061023,0.0
20061024,0.15
20061025,0.57
20061026,0.4
20061027,0.37
20061028,1.26
20061029,1.96
20061030,0.0
20061031,1.45
20061101,9.8
20061102,0.1
20061103,0.0
20061104,0.01
20061105,0.0
20061106,0.0
20061107,0.0
20061108,0.65
20061109,0.09
20061110,0.03
20061111,0.22
20061112,5.21
20061113,0.0
20061114,0.0
20061115,0.0
20061116,0.01
20061117,0.02
20061118,2.66
20061119,0.93
20061120,0.57
20061121,0.89
20061122,3.87
20061123,2.4
20061124,0.07
20061125,1.41
20061126,5.69
20061127,0.46
20061128,0.0
20061129,0.06
20061130,0.04
20061201,0.06
20061202,0.24
20061203,0.0
20061204,0.0
20061205,0.11
20061206,0.18
20061207,0.88
20061208,0.51
20061209,0.0
20061210,0.01
20061211,0.16
20061212,0.01
20061213,0.0
20061214,0.0
20061215,0.0
20061216,0.01
20061217,0.14
20061218,0.48
20061219,0.2
20061220,2.96
20061221,8.43
20061222,10.74
20061223,13.14
20061224,16.69
20061225,0.22
20061226,1.91
20061227,0.68
20061228,11.23
20061229,17.37
20061230,0.01
20061231,0.0
20070101,0.02
20070102,0.01
20070103,0.0
20070104,0.1
20070105,0.02
20070106,0.02
20070107,0.0
20070108,0.0
20070109,0.0
20070110,0.01
20070111,4.1
20070112,0.37
20070113,2.56
20070114,3.94
20070115,0.03
20070116,0.0
20070117,0.0
20070118,0.0
20070119,0.04
20070120,0.04
20070121,0.96
20070122,2.92
20070123,1.21
20070124,0.91
20070125,7.5
20070126,6.27
20070127,2.63
20070128,1.82
20070129,2.15
20070130,3.59
20070131,1.56
20070201,0.3
20070202,0.05
20070203,0.04
20070204,0.0
20070205,0.02
20070206,0.68
20070207,2.97
20070208,3.17
20070209,0.66
20070210,0.02
20070211,0.0
20070212,0.0
20070213,0.0
20070214,0.0
20070215,0.0
20070216,0.0
20070217,5.55
20070218,2.6
20070219,0.53
20070220,0.0
20070221,0.18
20070222,0.34
20070223,0.14
20070224,3.83
20070225,2.36
20070226,3.12
20070227,2.13
20070228,0.39
20070301,0.15
20070302,0.17
20070303,1.19
20070304,0.24
20070305,0.66
20070306,0.29
20070307,0.02
20070308,0.44
20070309,0.04
20070310,0.0
20070311,0.04
20070312,0.1
20070313,0.03
20070314,0.64
20070315,1.16
20070316,0.86
20070317,2.91
20070318,1.56
20070319,0.94
20070320,1.12
20070321,1.47
20070322,1.48
20070323,2.55
20070324,0.67
20070325,1.71
20070326,0.33
20070327,1.86
20070328,2.72
20070329,2.56
20070330,0.6
20070331,0.7
20070401,0.23
20070402,0.01
20070403,0.11
20070404,0.33
20070405,0.66
20070406,0.28
20070407,0.4
20070408,0.18
20070409,0.09
20070410,0.03
20070411,3.49
20070412,0.17
20070413,6.44
20070414,6.07
20070415,15.23
20070416,2.16
20070417,2.63
20070418,4.56
20070419,1.72
20070420,1.01
20070421,0.56
20070422,0.12
20070423,0.28
20070424,0.22
20070425,0.36
20070426,0.05
20070427,0.0
20070428,0.0
20070429,0.0
20070430,0.0
20070501,0.0
20070502,0.0
20070503,0.0
20070504,0.0
20070505,0.0
20070506,0.0
20070507,0.0
20070508,0.0
20070509,0.0
20070510,0.0
20070511,0.0
20070512,0.01
20070513,0.01
20070514,0.0
20070515,0.0
20070516,0.0
20070517,0.0
20070518,0.0
20070519,0.0
20070520,0.0
20070521,0.0
20070522,0.0
20070523,0.0
20070524,0.0
20070525,0.0
20070526,0.0
20070527,0.0
20070528,0.0
20070529,0.0
20070530,0.0
20070531,0.0
20070601,0.0
20070602,0.0
20070603,0.04
20070604,0.01
20070605,0.0
20070606,0.0
20070607,0.0
20070608,0.0
20070609,0.0
20070610,0.0
20070611,0.0
20070612,0.0
20070613,0.0
20070614,0.0
20070615,0.0
20070616,0.0
20070617,0.0
20070618,0.0
20070619,0.0
20070620,0.0
20070621,0.0
20070622,0.0
20070623,0.0
20070624,0.0
20070625,0.0
20070626,0.0
20070627,0.0
20070628,0.0
20070629,0.0
20070630,0.0
20070701,0.0
20070702,0.0
20070703,0.0
20070704,0.0
20070705,0.0
20070706,0.0
20070707,0.0
20070708,0.0
20070709,0.0
20070710,0.0
20070711,0.0
20070712,0.0
20070713,0.0
20070714,0.0
20070715,0.0
20070716,0.0
20070717,0.0
20070718,0.0
20070719,0.0
20070720,0.0
20070721,0.0
20070722,0.0
20070723,0.0
20070724,0.0
20070725,0.0
20070726,0.0
20070727,0.0
20070728,0.0
20070729,0.0
20070730,0.0
20070731,0.0
20070801,0.0
20070802,0.0
20070803,0.0
20070804,0.0
20070805,0.0
20070806,0.0
20070807,0.0
20070808,0.0
20070809,0.0
20070810,0.0
20070811,0.0
20070812,0.0
20070813,0.0
20070814,0.0
20070815,0.0
20070816,0.0
20070817,0.0
20070818,0.0
20070819,0.0
20070820,0.0
20070821,0.0
20070822,0.0
20070823,0.0
20070824,0.0
20070825,0.0
20070826,0.0
20070827,0.0
20070828,0.0
20070829,0.0
20070830,0.0
20070831,0.0
20070901,0.0
20070902,0.0
20070903,0.0
20070904,0.0
20070905,0.0
20070906,0.0
20070907,0.0
20070908,0.0
20070909,0.0
20070910,0.0
20070911,0.0
20070912,0.0
20070913,0.0
20070914,0.0
20070915,0.0
20070916,0.0
20070917,0.0
20070918,0.0
20070919,0.01
20070920,0.0
20070921,2.22
20070922,0.55
20070923,0.0
20070924,0.0
20070925,0.0
20070926,0.0
20070927,0.0
20070928,0.0
20070929,0.0
20070930,0.0
20071001,0.0
20071002,0.0
20071003,0.0
20071004,0.0
20071005,0.0
20071006,0.0
20071007,0.0
20071008,0.0
20071009,0.0
20071010,0.0
20071011,0.0
20071012,0.09
20071013,0.51
20071014,0.58
20071015,0.39
20071016,2.75
20071017,3.48
20071018,0.57
20071019,0.65
20071020,0.28
20071021,2.49
20071022,0.68
20071023,0.0
20071024,0.0
20071025,0.06
20071026,0.0
20071027,0.0
20071028,1.71
20071029,5.11
20071030,6.43
20071031,1.93
20071101,1.87
20071102,8.65
20071103,0.0
20071104,0.0
20071105,3.21
20071106,14.69
20071107,0.0
20071108,0.0
20071109,0.0
20071110,0.0
20071111,0.01
20071112,0.14
20071113,2.64
20071114,0.63
20071115,0.02
20071116,0.07
20071117,5.7
20071118,0.51
20071119,4.39
20071120,15.34
20071121,0.03
20071122,0.0
20071123,0.0
20071124,0.0
20071125,0.0
20071126,0.0
20071127,0.0
20071128,0.0
20071129,0.0
20071130,0.0
20071201,0.0
20071202,0.21
20071203,0.0
20071204,0.0
20071205,0.0
20071206,0.01
20071207,0.0
20071208,0.16
20071209,0.09
20071210,0.01
20071211,0.0
20071212,0.03
20071213,0.71
20071214,7.85
20071215,2.96
20071216,0.0
20071217,0.0
20071218,0.01
20071219,0.37
20071220,0.9
20071221,1.33
20071222,2.78
20071223,4.61
20071224,3.85
20071225,0.0
20071226,0.0
20071227,0.0
20071228,0.07
20071229,1.93
20071230,0.35
20071231,0.0
20080101,0.0
20080102,0.0
20080103,1.79
20080104,0.95
20080105,6.01
20080106,0.94
20080107,0.01
20080108,0.0
20080109,0.0
20080110,0.0
20080111,0.37
20080112,3.2
20080113,1.02
20080114,0.0
20080115,2.12
20080116,1.33
20080117,2.35
20080118,8.86
20080119,4.01
20080120,6.08
20080121,8.9
20080122,0.16
20080123,0.65
20080124,0.43
20080125,1.78
20080126,2.62
20080127,0.9
20080128,0.67
20080129,0.55
20080130,0.1
20080131,0.01
20080201,0.0
20080202,0.03
20080203,0.0
20080204,0.47
20080205,0.1
20080206,2.04
20080207,16.13
20080208,21.91
20080209,28.22
20080210,12.42
20080211,21.49
20080212,22.68
20080213,8.75
20080214,4.23
20080215,1.7
20080216,1.49
20080217,1.74
20080218,0.27
20080219,0.24
20080220,3.63
20080221,2.93
20080222,13.5
20080223,10.87
20080224,4.42
20080225,5.38
20080226,2.8
20080227,2.4
20080228,2.82
20080229,3.2
20080301,5.4
20080302,6.26
20080303,1.99
20080304,1.72
20080305,1.84
20080306,2.08
20080307,4.16
20080308,3.51
20080309,12.42
20080310,8.4
20080311,9.78
20080312,3.68
20080313,20.45
20080314,3.51
20080315,2.2
20080316,3.01
20080317,2.32
20080318,4.66
20080319,2.29
20080320,1.3
20080321,5.25
20080322,0.21
20080323,0.84
20080324,0.04
20080325,0.06
20080326,2.25
20080327,1.27
20080328,0.17
20080329,2.64
20080330,2.91
20080331,2.79
20080401,1.66
20080402,1.7
20080403,0.09
20080404,0.2
20080405,1.12
20080406,2.35
20080407,0.95
20080408,0.43
20080409,0.04
20080410,4.21
20080411,1.21
20080412,4.11
20080413,4.36
20080414,1.11
20080415,1.12
20080416,0.01
20080417,0.0
20080418,0.0
20080419,0.0
20080420,0.0
20080421,0.0
20080422,0.0
20080423,0.0
20080424,0.0
20080425,0.0
20080426,0.0
20080427,0.0
20080428,0.0
20080429,0.0
20080430,0.0
20080501,0.0
20080502,0.14
20080503,0.0
20080504,0.0
20080505,0.0
20080506,0.0
20080507,0.03
20080508,0.12
20080509,0.0
20080510,0.0
20080511,0.0
20080512,0.0
20080513,0.0
20080514,0.0
20080515,0.0
20080516,0.0
20080517,0.0
20080518,0.01
20080519,0.0
20080520,0.04
20080521,0.03
20080522,0.26
20080523,0.05
20080524,0.0
20080525,0.0
20080526,0.0
20080527,0.07
20080528,0.05
20080529,0.04
20080530,0.0
20080531,0.0
20080601,0.0
20080602,0.01
20080603,0.0
20080604,0.0
20080605,0.0
20080606,0.0
20080607,0.0
20080608,0.0
20080609,0.0
20080610,0.0
20080611,0.0
20080612,0.0
20080613,0.0
20080614,0.0
20080615,0.0
20080616,0.05
20080617,0.77
20080618,0.01
20080619,0.0
20080620,0.0
20080621,0.0
20080622,0.0
20080623,0.0
20080624,0.0
20080625,0.0
20080626,0.0
20080627,0.0
20080628,0.0
20080629,0.0
20080630,0.0
20080701,0.0
20080702,0.0
20080703,0.0
20080704,0.0
20080705,1.51
20080706,0.0
20080707,0.0
20080708,0.0
20080709,0.0
20080710,0.0
20080711,0.0
20080712,0.0
20080713,0.0
20080714,0.0
20080715,0.0
20080716,0.0
20080717,0.0
20080718,0.0
20080719,0.0
20080720,0.0
20080721,0.0
20080722,0.0
20080723,0.0
20080724,0.0
20080725,0.0
20080726,0.0
20080727,0.0
20080728,0.0
20080729,0.0
20080730,0.0
20080731,0.0
20080801,0.0
20080802,0.0
20080803,0.0
20080804,0.0
20080805,0.0
20080806,0.0
20080807,0.0
20080808,0.0
20080809,0.0
20080810,0.0
20080811,0.0
20080812,0.0
20080813,0.0
20080814,0.0
20080815,0.0
20080816,0.0
20080817,0.0
20080818,0.0
20080819,0.0
20080820,0.0
20080821,0.0
20080822,0.0
20080823,0.0
20080824,0.0
20080825,0.0
20080826,0.0
20080827,0.0
20080828,0.0
20080829,0.0
20080830,0.0
20080831,0.0
20080901,0.0
20080902,0.0
20080903,0.0
20080904,0.0
20080905,0.0
20080906,0.0
20080907,0.0
20080908,0.0
20080909,0.0
20080910,0.0
20080911,0.0
20080912,0.0
20080913,0.0
20080914,0.0
20080915,0.0
20080916,0.0
20080917,0.0
20080918,0.0
20080919,0.0
20080920,0.0
20080921,0.0
20080922,0.0
20080923,0.0
20080924,0.0
20080925,0.0
20080926,0.0
20080927,0.0
20080928,0.0
20080929,0.0
20080930,0.0
20081001,0.0
20081002,0.0
20081003,0.01
20081004,0.0
20081005,0.01
20081006,0.0
20081007,0.0
20081008,0.0
20081009,0.0
20081010,0.0
20081011,0.0
20081012,0.0
20081013,0.0
20081014,0.0
20081015,0.0
20081016,0.0
20081017,0.0
20081018,0.0
20081019,0.0
20081020,0.0
20081021,0.0
20081022,0.0
20081023,1.24
20081024,4.8
20081025,3.69
20081026,1.01
20081027,1.07
20081028,7.72
20081029,4.04
20081030,0.12
20081031,0.0
20081101,0.01
20081102,0.0
20081103,0.0
20081104,0.0
20081105,0.43
20081106,2.31
20081107,15.67
20081108,7.56
20081109,2.9
20081110,0.26
20081111,0.02
20081112,0.0
20081113,0.0
20081114,0.0
20081115,0.04
20081116,0.17
20081117,0.01
20081118,0.0
20081119,2.53
20081120,2.06
20081121,0.18
20081122,2.27
20081123,3.76
20081124,2.58
20081125,7.46
20081126,4.45
20081127,11.32
20081128,23.64
20081129,10.7
20081130,2.32
20081201,2.11
20081202,1.5
20081203,0.33
20081204,1.56
20081205,2.55
20081206,2.23
20081207,5.91
20081208,0.33
20081209,5.81
20081210,3.76
20081211,2.92
20081212,3.35
20081213,1.36
20081214,2.57
20081215,1.63
20081216,0.41
20081217,0.0
20081218,0.0
20081219,0.06
20081220,0.07
20081221,0.15
20081222,0.05
20081223,0.06
20081224,0.0
20081225,0.0
20081226,0.0
20081227,0.0
20081228,0.0
20081229,0.0
20081230,0.0
20081231,0.0
20090101,0.0
20090102,0.0
20090103,0.0
20090104,0.0
20090105,0.0
20090106,0.02
20090107,0.27
20090108,0.81
20090109,1.18
20090110,0.0
20090111,0.0
20090112,0.0
20090113,0.05
20090114,0.07
20090115,0.13
20090116,7.29
20090117,2.56
20090118,0.44
20090119,2.4
20090120,1.24
20090121,4.82
20090122,3.53
20090123,0.55
20090124,4.97
20090125,4.69
20090126,3.43
20090127,2.42
20090128,1.89
20090129,0.81
20090130,0.36
20090131,3.7
20090201,8.09
20090202,6.22
20090203,6.34
20090204,5.4
20090205,10.44
20090206,2.43
20090207,1.73
20090208,4.3
20090209,2.79
20090210,17.52
20090211,8.29
20090212,20.27
20090213,8.12
20090214,10.17
20090215,9.39
20090216,18.14
20090217,12.48
20090218,12.01
20090219,8.58
20090220,10.26
20090221,10.96
20090222,5.92
20090223,15.34
20090224,1.55
20090225,0.97
20090226,2.23
20090227,7.24
20090228,2.04
20090301,2.51
20090302,5.06
20090303,11.28
20090304,8.55
20090305,3.03
20090306,0.26
20090307,0.89
20090308,0.19
20090309,3.6
20090310,5.22
20090311,1.24
20090312,0.14
20090313,0.1
20090314,0.65
20090315,0.12
20090316,0.0
20090317,0.01
20090318,0.01
20090319,0.0
20090320,0.0
20090321,0.0
20090322,0.08
20090323,0.0
20090324,0.0
20090325,0.0
20090326,0.0
20090327,0.0
20090328,0.01
20090329,0.0
20090330,0.0
20090331,0.31
20090401,0.0
20090402,0.25
20090403,0.02
20090404,0.0
20090405,0.0
20090406,0.0
20090407,0.0
20090408,0.0
20090409,0.0
20090410,0.0
20090411,0.0
20090412,0.0
20090413,0.0
20090414,0.0
20090415,0.0
20090416,0.0
20090417,0.0
20090418,0.0
20090419,0.0
20090420,0.0
20090421,0.0
20090422,3.02
20090423,4.95
20090424,0.05
20090425,0.15
20090426,0.0
20090427,0.0
20090428,0.0
20090429,0.0
20090430,0.0
20090501,0.01
20090502,0.0
20090503,0.0
20090504,0.0
20090505,0.0
20090506,0.0
20090507,0.2
20090508,0.0
20090509,0.0
20090510,0.4
20090511,0.0
20090512,0.1
20090513,14.22
20090514,3.76
20090515,1.91
20090516,0.01
20090517,0.0
20090518,0.0
20090519,0.0
20090520,0.0
20090521,0.0
20090522,0.0
20090523,0.0
20090524,0.0
20090525,0.0
20090526,0.0
20090527,0.0
20090528,0.0
20090529,0.0
20090530,0.0
20090531,0.0
20090601,0.0
20090602,0.0
